id,parent_id/id,tax_ids/id,code,name,type,user_type/id,reconcile,note
pcg_297,pcg_29,,297,Dépréciations des autres immobilisations financières,View,account.data_account_type_view,False,
pcg_2971,pcg_297,,2971,Titres immobilisés autres que les titres immobilisés de l'activité de portefeuille - droit de propriété (ventilation : 271),Regular,account.data_account_type_asset,False,
pcg_2972,pcg_297,,2972,Titres immobilisés - droit de créance (même ventilation que celle du compte 272) ,Regular,account.data_account_type_asset,False,
pcg_2973,pcg_297,,2973,Titres immobilisés de l'activité de portefeuille,Regular,account.data_account_type_asset,False,
pcg_2974,pcg_297,,2974,Prêts (même ventilation que celle du compte 274),Regular,account.data_account_type_asset,False,
pcg_2975,pcg_297,,2975,Dépôts et cautionnements versés (même ventilation que celle du compte 275),Regular,account.data_account_type_asset,False,
pcg_2976,pcg_297,,2976,Autres créances immobilisées (même ventilation que celle du compte 276),Regular,account.data_account_type_asset,False,
pcg_Classe_3,pcg_Classes_1_a_5,,Classe 3,Comptes de stocks et d'en-cours,View,account.data_account_type_view,False,
pcg_31,pcg_Classe_3,,31,Matières premières (et fourniture),View,account.data_account_type_view,False,
pcg_311,pcg_31,,311,Matière (ou groupe) A,Regular,account.data_account_type_asset,False,
pcg_312,pcg_31,,312,Matière (ou groupe) B,Regular,account.data_account_type_asset,False,
pcg_317,pcg_31,,317,"Fournitures A, B, C, ..",Regular,account.data_account_type_asset,False,
pcg_32,pcg_Classe_3,,32,Autres approvisionnements,View,account.data_account_type_view,False,
pcg_321,pcg_32,,321,Matières consommables,View,account.data_account_type_view,False,
pcg_3211,pcg_321,,3211,Matière (ou groupe) C,Regular,account.data_account_type_asset,False,
pcg_3212,pcg_321,,3212,Matière (ou groupe) D,Regular,account.data_account_type_asset,False,
pcg_322,pcg_32,,322,Fournitures consommables,View,account.data_account_type_view,False,
pcg_3221,pcg_322,,3221,Combustibles,Regular,account.data_account_type_asset,False,
pcg_3222,pcg_322,,3222,Produits d'entretien,Regular,account.data_account_type_asset,False,
pcg_3223,pcg_322,,3223,Fournitures d'atelier et d usine,Regular,account.data_account_type_asset,False,
pcg_3224,pcg_322,,3224,Fournitures de magasin,Regular,account.data_account_type_asset,False,
pcg_3225,pcg_322,,3225,Fournitures de bureau,Regular,account.data_account_type_asset,False,
pcg_326,pcg_32,,326,Emballages,View,account.data_account_type_view,False,
pcg_3261,pcg_326,,3261,Emballages perdus,Regular,account.data_account_type_asset,False,
pcg_3265,pcg_326,,3265,Emballages récupérables non identifiables,Regular,account.data_account_type_asset,False,
pcg_3267,pcg_326,,3267,Emballages à usage mixte,Regular,account.data_account_type_asset,False,
pcg_33,pcg_Classe_3,,33,En-cours de production de biens,View,account.data_account_type_view,False,
pcg_331,pcg_33,,331,Produits en cours,View,account.data_account_type_view,False,
pcg_3311,pcg_331,,3311,Produit en cours P 1,Regular,account.data_account_type_asset,False,
pcg_3312,pcg_331,,3312,Produit en cours P 2,Regular,account.data_account_type_asset,False,
pcg_335,pcg_33,,335,Travaux en cours,View,account.data_account_type_view,False,
pcg_3351,pcg_335,,3351,Travaux en cours T 1,Regular,account.data_account_type_asset,False,
pcg_3352,pcg_335,,3352,Travaux en cours T 2,Regular,account.data_account_type_asset,False,
pcg_34,pcg_Classe_3,,34,En-cours de production de services,View,account.data_account_type_view,False,
pcg_341,pcg_34,,341,Études en cours,View,account.data_account_type_view,False,
pcg_3411,pcg_341,,3411,Études en cours E 1,Regular,account.data_account_type_asset,False,
pcg_3412,pcg_341,,3412,Études en cours E 2,Regular,account.data_account_type_asset,False,
pcg_345,pcg_34,,345,Prestations de services en cours,View,account.data_account_type_view,False,
pcg_3451,pcg_345,,3451,Prestations de services S 1,Regular,account.data_account_type_asset,False,
pcg_3452,pcg_345,,3452,Prestations de services S 2,Regular,account.data_account_type_asset,False,
pcg_35,pcg_Classe_3,,35,Stocks de produits,View,account.data_account_type_view,False,
pcg_351,pcg_35,,351,Produits intermédiaires,View,account.data_account_type_view,False,
pcg_3511,pcg_351,,3511,Produits intermédiaires (ou groupe) A ,Regular,account.data_account_type_asset,False,
pcg_3512,pcg_351,,3512,Produits intermédiaires (ou groupe) B,Regular,account.data_account_type_asset,False,
pcg_355,pcg_35,,355,Produits finis,View,account.data_account_type_view,False,
pcg_3551,pcg_355,,3551,Produits finis (ou groupe) A,Regular,account.data_account_type_asset,False,
pcg_3552,pcg_355,,3552,Produits finis (ou groupe) B,Regular,account.data_account_type_asset,False,
pcg_358,pcg_35,,358,Produits résiduels (ou matières de récupération),View,account.data_account_type_view,False,
pcg_3581,pcg_358,,3581,Déchets,Regular,account.data_account_type_asset,False,
pcg_3585,pcg_358,,3585,Rebuts,Regular,account.data_account_type_asset,False,
pcg_3586,pcg_358,,3586,Matières de récupération,Regular,account.data_account_type_asset,False,
pcg_36,pcg_Classe_3,,36,Stocks provenant d'immobilisations,View,account.data_account_type_view,False,
pcg_37,pcg_Classe_3,,37,Stocks de marchandises,View,account.data_account_type_view,False,
pcg_371,pcg_37,,371,Marchandises (ou groupe) A,Regular,account.data_account_type_asset,False,
pcg_372,pcg_37,,372,Marchandises (ou groupe) B,Regular,account.data_account_type_asset,False,
pcg_38,pcg_Classe_3,,38,Stocks en voie d'acheminement,View,account.data_account_type_view,False,
pcg_39,pcg_Classe_3,,39,Provisions pour dépréciation des stocks et en-cours,View,account.data_account_type_view,False,
pcg_391,pcg_39,,391,Provisions pour dépréciation des matières premières (et fournitures),View,account.data_account_type_view,False,
pcg_3911,pcg_391,,3911,Matières (ou groupe) A,Regular,account.data_account_type_asset,False,
pcg_3912,pcg_391,,3912,Matières (ou groupe) B,Regular,account.data_account_type_asset,False,
pcg_3917,pcg_391,,3917,"Fournitures A, B, C, ..",Regular,account.data_account_type_asset,False,
pcg_392,pcg_39,,392,Provisions pour dépréciation des autres approvisionnements,View,account.data_account_type_view,False,
pcg_3921,pcg_392,,3921,Matières consommables (même ventilation que celle du compte 321),Regular,account.data_account_type_asset,False,
pcg_3922,pcg_392,,3922,Fournitures consommables (même ventilation que celle du compte 322),Regular,account.data_account_type_asset,False,
pcg_3926,pcg_392,,3926,Emballages (même ventilation que celle du compte 326),Regular,account.data_account_type_asset,False,
pcg_393,pcg_39,,393,Provisions pour dépréciation des en-cours de production de biens,View,account.data_account_type_view,False,
pcg_3931,pcg_393,,3931,Produits en cours (même ventilation que celle du compte 331),Regular,account.data_account_type_asset,False,
pcg_3935,pcg_393,,3935,Travaux en cours (même ventilation que celle du compte 335),Regular,account.data_account_type_asset,False,
pcg_394,pcg_39,,394,Provisions pour dépréciation des en-cours de production de services,View,account.data_account_type_view,False,
pcg_3941,pcg_394,,3941,Études en cours (même ventilation que celle du compte 341),Regular,account.data_account_type_asset,False,
pcg_3945,pcg_394,,3945,Prestations de services en cours (même ventilation que celle du compte 345),Regular,account.data_account_type_asset,False,
pcg_395,pcg_39,,395,Provisions pour dépréciation des stocks de produits,View,account.data_account_type_view,False,
pcg_3951,pcg_395,,3951,Produits intermédiaires (même ventilation que celle du compte 351),Regular,account.data_account_type_asset,False,
pcg_3955,pcg_395,,3955,Produits finis (même ventilation que celle du compte 355),Regular,account.data_account_type_asset,False,
pcg_397,pcg_39,,397,Provisions pour dépréciation des stocks de marchandises,View,account.data_account_type_view,False,
pcg_3971,pcg_397,,3971,Marchandises (ou groupe) A,Regular,account.data_account_type_asset,False,
pcg_3972,pcg_397,,3972,Marchandises (ou groupe) B,Regular,account.data_account_type_asset,False,
pcg_Classe_4,pcg_Classes_1_a_5,,Classe 4,Comptes de tiers,View,account.data_account_type_view,False,
pcg_40,pcg_Classe_4,,40,Fournisseurs et comptes rattachés,View,account.data_account_type_view,True,
pcg_400,pcg_40,,400,Fournisseurs et comptes rattachés ,Payable,account.data_account_type_payable,True,
pcg_401,pcg_40,,401,Fournisseurs,View,account.data_account_type_view,True,
fr_pcg_pay,pcg_401,,4011,Fournisseurs - Achats de biens et prestations de services,Payable,account.data_account_type_payable,True,
pcg_4017,pcg_401,,4017,Fournisseurs - Retenues de garantie,Payable,account.data_account_type_payable,True,
pcg_403,pcg_40,,403,Fournisseurs - Effets à payer,Payable,account.data_account_type_payable,True,
pcg_404,pcg_40,,404,Fournisseurs d'immobilisations,View,account.data_account_type_view,True,
pcg_4041,pcg_404,,4041,Fournisseurs - Achats d'immobilisations,Payable,account.data_account_type_payable,True,
pcg_4047,pcg_404,,4047,Fournisseurs d'immobilisations - Retenues de garantie,Payable,account.data_account_type_payable,True,
pcg_405,pcg_40,,405,Fournisseurs d'immobilisations - Effets à payer,Payable,account.data_account_type_payable,True,
pcg_408,pcg_40,,408,Fournisseurs - Factures non parvenues,View,account.data_account_type_view,True,
pcg_4081,pcg_408,,4081,Fournisseurs,Payable,account.data_account_type_payable,True,
pcg_4084,pcg_408,,4084,Fournisseurs d'immobilisations ,Payable,account.data_account_type_payable,True,
pcg_4088,pcg_408,,4088,Fournisseurs - Intérêts courus,Payable,account.data_account_type_payable,True,
pcg_409,pcg_40,,409,Fournisseurs débiteurs,View,account.data_account_type_view,True,
pcg_4091,pcg_409,,4091,Fournisseurs - Avances et acomptes versés sur commandes,Regular,account.data_account_type_asset,True,
pcg_4096,pcg_409,,4096,Fournisseurs - Créances pour emballages et matériel à rendre,Regular,account.data_account_type_asset,True,
pcg_4097,pcg_409,,4097,Fournisseurs - Autres avoirs,View,account.data_account_type_view,True,
pcg_40971,pcg_4097,,40971,Fournisseurs d'exploitation,Regular,account.data_account_type_asset,True,
pcg_40974,pcg_4097,,40974,Fournisseurs d'immobilisations,Regular,account.data_account_type_asset,True,
pcg_4098,pcg_409,,4098,"Rabais, remises, ristournes à obtenir et autres avoirs non encore reçus",Regular,account.data_account_type_asset,True,
pcg_41,pcg_Classe_4,,41,Clients et comptes rattachés,View,account.data_account_type_view,True,
pcg_410,pcg_41,,410,Clients et comptes rattachés ,Receivable,account.data_account_type_receivable,True,
pcg_411,pcg_41,,411,Clients,View,account.data_account_type_view,True,
fr_pcg_recv,pcg_411,,4111,Clients - Ventes de biens ou de prestations de services,Receivable,account.data_account_type_receivable,True,
pcg_4117,pcg_411,,4117,Clients - Retenues de garantie,Receivable,account.data_account_type_receivable,True,
pcg_413,pcg_41,,413,Clients - Effets à recevoir,Receivable,account.data_account_type_receivable,True,
pcg_416,pcg_41,,416,Clients douteux ou litigieux,Receivable,account.data_account_type_receivable,True,
pcg_418,pcg_41,,418,Clients - Produits non encore facturés,View,account.data_account_type_view,True,
pcg_4181,pcg_418,,4181,Clients - Factures à établir ,Receivable,account.data_account_type_receivable,True,
pcg_4188,pcg_418,,4188,Clients - Intérêts courus,Receivable,account.data_account_type_receivable,True,
pcg_419,pcg_41,,419,Clients créditeurs,View,account.data_account_type_view,True,
pcg_4191,pcg_419,,4191,Clients - Avances et acomptes reçus sur commandes,Regular,account.data_account_type_asset,True,
pcg_4196,pcg_419,,4196,Clients - Dettes pour emballages et matériels consignés ,Regular,account.data_account_type_asset,True,
pcg_4197,pcg_419,,4197,Clients - Autres avoirs ,Regular,account.data_account_type_asset,True,
pcg_4198,pcg_419,,4198,"Rabais, remises, ristournes à accorder et autres avoirs à établir",Regular,account.data_account_type_asset,True,
pcg_42,pcg_Classe_4,,42,Personnel et comptes rattachés,View,account.data_account_type_view,False,
pcg_421,pcg_42,,421,Personnel - Rémunérations dues,Regular,account.data_account_type_liability,True,
pcg_422,pcg_42,,422,Comités d'entreprise d'établissement ,Regular,account.data_account_type_liability,True,
pcg_424,pcg_42,,424,Participation des salariés aux résultats,View,account.data_account_type_view,True,
pcg_4246,pcg_424,,4246,Réserve spéciale,Regular,account.data_account_type_liability,True,
pcg_4248,pcg_424,,4248,Comptes courants,Regular,account.data_account_type_liability,True,
pcg_425,pcg_42,,425,Personnel - Avances et acomptes,Receivable,account.data_account_type_receivable,True,
pcg_426,pcg_42,,426,Personnel - Dépôts,Regular,account.data_account_type_liability,True,
pcg_427,pcg_42,,427,Personnel - Oppositions,Regular,account.data_account_type_liability,True,
pcg_428,pcg_42,,428,Personnel - Charges à payer et produits à recevoir,View,account.data_account_type_view,True,
pcg_4282,pcg_428,,4282,Dettes provisionnées pour congés à payer,Regular,account.data_account_type_liability,True,
pcg_4284,pcg_428,,4284,Dettes provisionnées pour participation des salariés aux résultats,Regular,account.data_account_type_liability,True,
pcg_4286,pcg_428,,4286,Autres charges à payer,Regular,account.data_account_type_liability,True,
pcg_4287,pcg_428,,4287,Produits à recevoir,Receivable,account.data_account_type_receivable,True,
pcg_43,pcg_Classe_4,,43,Sécurité Sociale et autres organismes sociaux,View,account.data_account_type_view,False,
pcg_431,pcg_43,,431,Sécurité Sociale,Regular,account.data_account_type_liability,True,
pcg_437,pcg_43,,437,Autres organismes sociaux,Regular,account.data_account_type_liability,True,
pcg_438,pcg_43,,438,Organismes sociaux - Charges à payer et produits à recevoir,View,account.data_account_type_view,True,
pcg_4382,pcg_438,,4382,Charges sociales sur congés à payer ,Regular,account.data_account_type_liability,True,
pcg_4386,pcg_438,,4386,Autres charges à payer,Regular,account.data_account_type_liability,True,
pcg_4387,pcg_438,,4387,Produits à recevoir,Receivable,account.data_account_type_receivable,True,
pcg_44,pcg_Classe_4,,44,Etat et autres collectivités publiques,View,account.data_account_type_view,False,
pcg_441,pcg_44,,441,État - Subventions à recevoir,View,account.data_account_type_view,True,
pcg_4411,pcg_441,,4411,Subventions d'investissement,Receivable,account.data_account_type_receivable,True,
pcg_4417,pcg_441,,4417,Subventions d'exploitation,Receivable,account.data_account_type_receivable,True,
pcg_4418,pcg_441,,4418,Subventions d'équilibre,Receivable,account.data_account_type_receivable,True,
pcg_4419,pcg_441,,4419,Avances sur subventions,Receivable,account.data_account_type_receivable,True,
pcg_442,pcg_44,,442,État -Impôts et taxes recouvrables sur des tiers ,View,account.data_account_type_view,True,
pcg_4424,pcg_442,,4424,Obligataires,Regular,account.data_account_type_asset,True,
pcg_4425,pcg_442,,4425,Associés,Regular,account.data_account_type_asset,True,
pcg_443,pcg_44,,443,"Opérations particulières avec l'État, les collectivités publiques, les organismes internationaux",View,account.data_account_type_view,True,
pcg_4431,pcg_443,,4431,Créances sur l'État résultant de la suppression de la règle du décalage d'un mois en matière de TVA,Receivable,account.data_account_type_receivable,True,
pcg_4438,pcg_443,,4438,Intérêts courus sur créances figurant au compte 4431,Regular,account.data_account_type_asset,True,
pcg_444,pcg_44,,444,État - Impôts sur les bénéfices,Regular,account.data_account_type_liability,True,
pcg_445,pcg_44,,445,État - Taxes sur le chiffre d'affaires,View,account.data_account_type_view,True,
pcg_4452,pcg_445,,4452,TVA due intracommunautaire,View,account.data_account_type_view,False,
pcg_445201,pcg_4452,,445201,TVA due intracommunautaire (Taux Normal),Regular,account.data_account_type_liability,False,
pcg_445202,pcg_4452,,445202,TVA due intracommunautaire (Taux Intermédiaire),Regular,account.data_account_type_liability,False,
pcg_445203,pcg_4452,,445203,TVA due intracommunautaire (Autre taux),Regular,account.data_account_type_liability,False,
pcg_4455,pcg_445,,4455,Taxes sur le chiffre d'affaires à décaisser,View,account.data_account_type_view,True,
pcg_44551,pcg_4455,,44551,TVA à décaisser,Regular,account.data_account_type_liability,True,
pcg_44558,pcg_4455,,44558,Taxes assimilées à la TVA,Regular,account.data_account_type_liability,True,
pcg_4456,pcg_445,,4456,Taxes sur le chiffre d'affaires déductibles,View,account.data_account_type_view,False,
pcg_44562,pcg_4456,,44562,TVA sur immobilisations,Regular,account.data_account_type_asset,False,
pcg_44563,pcg_4456,,44563,TVA transférée par d'autres entreprises,Regular,account.data_account_type_asset,True,
pcg_44566,pcg_4456,,44566,TVA sur autres biens et services,Regular,account.data_account_type_asset,False,
pcg_445662,pcg_4456,,445662,TVA déductible intracommunautaire,Regular,account.data_account_type_asset,False,
pcg_44567,pcg_4456,,44567,Crédit de TVA à reporter,Regular,account.data_account_type_asset,True,Si le remboursement n'a pas été demandé
pcg_44568,pcg_4456,,44568,Taxes assimilées à la TVA,Regular,account.data_account_type_asset,True,
pcg_4457,pcg_445,,4457,Taxes sur le chiffre d'affaires collectées par l'entreprise,View,account.data_account_type_view,True,
pcg_44571,pcg_4457,,44571,TVA collectée,View,account.data_account_type_view,False,
pcg_445711,pcg_44571,,445711,TVA collectée (Taux Normal),Regular,account.data_account_type_liability,False,
pcg_445712,pcg_44571,,445712,TVA collectée (Taux Intermédiaire),Regular,account.data_account_type_liability,False,
pcg_445713,pcg_44571,,445713,TVA collectée (Autre taux),Regular,account.data_account_type_liability,False,
pcg_44578,pcg_4457,,44578,Taxes assimilées à la TVA,Regular,account.data_account_type_liability,True,
pcg_4458,pcg_445,,4458,Taxes sur le chiffre d'affaires à régulariser ou en attente,View,account.data_account_type_view,False,
pcg_44581,pcg_4458,,44581,Acomptes - Régime simplifié d'imposition,Regular,account.data_account_type_asset,True,
pcg_44582,pcg_4458,,44582,Acomptes - Régime du forfait,Regular,account.data_account_type_asset,True,
pcg_44583,pcg_4458,,44583,Remboursement de taxes sur le chiffre d'affaires demandé,Regular,account.data_account_type_asset,True,
pcg_44584,pcg_4458,,44584,TVA récupérée d'avance,Regular,account.data_account_type_liability,True,
pcg_44586,pcg_4458,,44586,Taxes sur le chiffre d'affaires sur factures non parvenues,Regular,account.data_account_type_asset,True,
pcg_44587,pcg_4458,,44587,Taxes sur le chiffre d'affaires sur factures à établir,Regular,account.data_account_type_liability,True,
pcg_446,pcg_44,,446,Obligations cautionnées,Regular,account.data_account_type_liability,True,
pcg_447,pcg_44,,447,"Autres impôts, taxes et versements assimilés",Regular,account.data_account_type_liability,True,
pcg_448,pcg_44,,448,État - Charges à payer et produits à recevoir,View,account.data_account_type_view,True,
pcg_4482,pcg_448,,4482,Charges fiscales sur congés à payer ,Regular,account.data_account_type_liability,True,
pcg_4486,pcg_448,,4486,Charges à payer,Regular,account.data_account_type_liability,True,
pcg_4487,pcg_448,,4487,Produits à recevoir,Regular,account.data_account_type_asset,True,
pcg_449,pcg_44,,449,Quotas d'émission à restituer à l'État,Regular,account.data_account_type_liability,True,
pcg_45,pcg_Classe_4,,45,Groupe et associés,View,account.data_account_type_view,False,
pcg_451,pcg_45,,451,Groupe,Receivable,account.data_account_type_receivable,True,
pcg_455,pcg_45,,455,Associés - Comptes courants,View,account.data_account_type_payable,True,Pour frais avancés personnellement
pcg_4551,pcg_455,,4551,Principal,Payable,account.data_account_type_payable,True,
pcg_4558,pcg_455,,4558,Intérêts courus,Payable,account.data_account_type_payable,True,
pcg_456,pcg_45,,456,Associés - Opérations sur le capital,View,account.data_account_type_view,True,
pcg_4561,pcg_456,,4561,Associés - Comptes d'apport en société,View,account.data_account_type_view,True,
pcg_45611,pcg_4561,,45611,Apports en nature,Receivable,account.data_account_type_receivable,True,
pcg_45615,pcg_4561,,45615,Apports en numéraire,Receivable,account.data_account_type_receivable,True,
pcg_4562,pcg_456,,4562,"Apporteurs - Capital appelé, non versé",View,account.data_account_type_view,True,
pcg_45621,pcg_4562,,45621,"Actionnaires - Capital souscrit et appelé, non versé",Receivable,account.data_account_type_receivable,True,
pcg_45625,pcg_4562,,45625,"Associés - Capital appelé, non versé",Receivable,account.data_account_type_receivable,True,
pcg_4563,pcg_456,,4563,Associés - Versements reçus sur augmentation de capital,Receivable,account.data_account_type_receivable,True,
pcg_4564,pcg_456,,4564,Associés - Versements anticipés,Receivable,account.data_account_type_receivable,True,
pcg_4566,pcg_456,,4566,Actionnaires défaillants,Receivable,account.data_account_type_receivable,True,
pcg_4567,pcg_456,,4567,Associés - Capital à rembourser,Receivable,account.data_account_type_receivable,True,
pcg_457,pcg_45,,457,Associés - Dividendes à payer,Regular,account.data_account_type_liability,True,
pcg_458,pcg_45,,458,Associés - Opérations faites en commun et en GIE,View,account.data_account_type_view,True,
pcg_4581,pcg_458,,4581,Opérations courantes,Receivable,account.data_account_type_receivable,True,
pcg_4588,pcg_458,,4588,Intérêts courus,Receivable,account.data_account_type_receivable,True,
pcg_46,pcg_Classe_4,,46,Débiteurs divers et créditeurs divers,View,account.data_account_type_view,False,
pcg_462,pcg_46,,462,Créances sur cessions d'immobilisations,Receivable,account.data_account_type_receivable,True,
pcg_464,pcg_46,,464,Dettes sur acquisitions de valeurs mobilières de placement,Regular,account.data_account_type_liability,True,
pcg_465,pcg_46,,465,Créances sur cessions de valeurs mobilières de placement,Receivable,account.data_account_type_receivable,True,
pcg_467,pcg_46,,467,Autres comptes débiteurs ou créditeurs,Regular,account.data_account_type_liability,False,
pcg_468,pcg_46,,468,Divers - Charges à payer et produits à recevoir,View,account.data_account_type_view,True,
pcg_4686,pcg_468,,4686,Charges à payer,Regular,account.data_account_type_liability,True,
pcg_4687,pcg_468,,4687,Produits à recevoir,Receivable,account.data_account_type_receivable,True,
pcg_47,pcg_Classe_4,,47,Comptes transitoires ou d'attente,View,account.data_account_type_view,False,
pcg_471,pcg_47,,471,Comptes d'attente 1,Receivable,account.data_account_type_receivable,True,
pcg_472,pcg_47,,472,Comptes d'attente 2,Receivable,account.data_account_type_receivable,True,
pcg_473,pcg_47,,473,Comptes d'attente 3,Receivable,account.data_account_type_receivable,True,
pcg_474,pcg_47,,474,Comptes d'attente 4,Receivable,account.data_account_type_receivable,True,
pcg_475,pcg_47,,475,Comptes d'attente 5,Receivable,account.data_account_type_receivable,True,
pcg_476,pcg_47,,476,Différences de conversion - ACTIF,View,account.data_account_type_view,True,
pcg_4761,pcg_476,,4761,Diminution des créances,Receivable,account.data_account_type_receivable,True,
pcg_4762,pcg_476,,4762,Augmentation des dettes,Receivable,account.data_account_type_receivable,True,
pcg_4768,pcg_476,,4768,Différences compensées par couverture de change,Receivable,account.data_account_type_receivable,True,
pcg_477,pcg_47,,477,Différences de conversion - PASSIF,View,account.data_account_type_view,True,
pcg_4771,pcg_477,,4771,Augmentation des créances,Regular,account.data_account_type_liability,True,
pcg_4772,pcg_477,,4772,Diminution des dettes,Regular,account.data_account_type_liability,True,
pcg_4778,pcg_477,,4778,Différences compensées par couverture de change,Regular,account.data_account_type_liability,True,
pcg_478,pcg_47,,478,Autres comptes transitoires,Regular,account.data_account_type_liability,False,
pcg_48,pcg_Classe_4,,48,Comptes de régularisation,View,account.data_account_type_view,False,
pcg_481,pcg_48,,481,Charges à répartir sur plusieurs exercices ,View,account.data_account_type_view,True,
pcg_4816,pcg_481,,4816,Frais d'émission des emprunts,Receivable,account.data_account_type_receivable,True,
pcg_486,pcg_48,,486,Charges constatées d'avance,Receivable,account.data_account_type_receivable,True,
pcg_487,pcg_48,,487,Produits constatés d'avance,Regular,account.data_account_type_liability,True,
pcg_488,pcg_48,,488,Comptes de répartition périodique des charges et des produits,View,account.data_account_type_view,False,
pcg_4886,pcg_488,,4886,Charges,Regular,account.data_account_type_liability,True,
pcg_4887,pcg_488,,4887,Produits,Receivable,account.data_account_type_receivable,True,
pcg_489,pcg_48,,489,Quotas d'émission alloués par l'État,Receivable,account.data_account_type_receivable,True,
pcg_49,pcg_Classe_4,,49,Dépréciations des comptes de tiers,View,account.data_account_type_view,False,
pcg_491,pcg_49,,491,Dépréciation des comptes de clients,Regular,account.data_account_type_liability,True,
pcg_495,pcg_49,,495,Dépréciation des comptes du groupe et des associés,View,account.data_account_type_view,True,
pcg_4951,pcg_495,,4951,Comptes du groupe,Regular,account.data_account_type_liability,True,
pcg_4955,pcg_495,,4955,Comptes courants des associés,Regular,account.data_account_type_liability,True,
pcg_4958,pcg_495,,4958,Opérations faites en commun et en GIE,Regular,account.data_account_type_liability,True,
pcg_496,pcg_49,,496,Dépréciations des comptes de débiteurs divers,View,account.data_account_type_view,True,
pcg_4962,pcg_496,,4962,Créances sur cessions d'immobilisations,Receivable,account.data_account_type_receivable,True,
pcg_4965,pcg_496,,4965,Créances sur cessions de valeurs mobilières de placement,Receivable,account.data_account_type_receivable,True,
pcg_4967,pcg_496,,4967,Autres comptes débiteurs,Receivable,account.data_account_type_receivable,True,
pcg_Classe_5,pcg_Classes_1_a_5,,Classe 5,Comptes financiers,View,account.data_account_type_view,False,
pcg_50,pcg_Classe_5,,50,Valeurs mobilières de placement,View,account.data_account_type_view,False,
pcg_501,pcg_50,,501,Parts dans entreprises liées,Regular,account.data_account_type_cash,False,
pcg_502,pcg_50,,502,Actions propres,Regular,account.data_account_type_cash,False,
pcg_503,pcg_50,,503,Actions,View,account.data_account_type_view,False,
pcg_5031,pcg_503,,5031,Titres cotés,Regular,account.data_account_type_cash,False,
pcg_5035,pcg_503,,5035,Titres non cotés,Regular,account.data_account_type_cash,False,
pcg_504,pcg_50,,504,Autres titres conférant un droit de propriété,Regular,account.data_account_type_cash,False,
pcg_505,pcg_50,,505,Obligations et bons émis par la société et rachetés par elle,Regular,account.data_account_type_cash,False,
pcg_506,pcg_50,,506,Obligations,View,account.data_account_type_view,False,
pcg_5061,pcg_506,,5061,Titres cotés,Regular,account.data_account_type_cash,False,
pcg_5065,pcg_506,,5065,Titres non cotés,Regular,account.data_account_type_cash,False,
pcg_507,pcg_50,,507,Bons du Trésor et bons de caisse à court terme,Regular,account.data_account_type_cash,False,
pcg_508,pcg_50,,508,Autres valeurs mobilières de placement et autres créances assimilées,View,account.data_account_type_view,False,
pcg_5081,pcg_508,,5081,Autres valeurs mobilières,Regular,account.data_account_type_cash,False,
pcg_5082,pcg_508,,5082,Bons de souscription,Regular,account.data_account_type_cash,False,
pcg_5088,pcg_508,,5088,"Intérêts courus sur obligations, bons et valeurs assimilées",Regular,account.data_account_type_cash,False,
pcg_509,pcg_50,,509,Versements restant à effectuer sur valeurs mobilières de placement non libérées,Regular,account.data_account_type_cash,False,
pcg_51,pcg_Classe_5,,51,Banques établissements financiers et assimilés,View,account.data_account_type_view,False,
pcg_511,pcg_51,,511,Valeurs à l'encaissement,View,account.data_account_type_view,False,
pcg_5111,pcg_511,,5111,Coupons échus à l'encaissement,Regular,account.data_account_type_cash,False,
pcg_5112,pcg_511,,5112,Chèques à encaisser,Regular,account.data_account_type_cash,False,
pcg_5113,pcg_511,,5113,Effets à l'encaissement,Regular,account.data_account_type_cash,False,
pcg_5114,pcg_511,,5114,Effets à l'escompte,Regular,account.data_account_type_cash,False,
fr_pcg_cash,pcg_51,,512,Banques,View,account.data_account_type_view,False,Créer 1 compte par compte bancaire
pcg_5121,fr_pcg_cash,,5121,Comptes en monnaie nationale,View,account.data_account_type_view,False,
pcg_5124,fr_pcg_cash,,5124,Comptes en devises,Regular,account.data_account_type_cash,False,
pcg_514,pcg_51,,514,Chèques postaux,Regular,account.data_account_type_cash,False,
pcg_515,pcg_51,,515,Caisses du Trésor et des établissements publics,Regular,account.data_account_type_cash,False,
pcg_516,pcg_51,,516,Sociétés de bourse,Regular,account.data_account_type_cash,False,
pcg_517,pcg_51,,517,Autres organismes financiers,Regular,account.data_account_type_cash,False,
pcg_518,pcg_51,,518,Intérêts courus,View,account.data_account_type_view,False,
pcg_5181,pcg_518,,5181,Intérêts courus à payer,Regular,account.data_account_type_cash,False,
pcg_5188,pcg_518,,5188,Intérêts courus à recevoir,Regular,account.data_account_type_cash,False,
pcg_519,pcg_51,,519,Concours bancaires courants,View,account.data_account_type_view,False,
pcg_5191,pcg_519,,5191,Crédit de mobilisation de créances commerciales (CMCC),Regular,account.data_account_type_cash,False,
pcg_5193,pcg_519,,5193,Mobilisation de créances nées à l'étranger,Regular,account.data_account_type_cash,False,
pcg_5198,pcg_519,,5198,Intérêts courus sur concours bancaires courants,Regular,account.data_account_type_cash,False,
pcg_52,pcg_Classe_5,,52,Instruments de trésorerie,View,account.data_account_type_view,False,
pcg_53,pcg_Classe_5,,53,Caisse,View,account.data_account_type_view,False,
pcg_531,pcg_53,,531,Caisse siège social,View,account.data_account_type_view,False,
pcg_5311,pcg_531,,5311,Caisse en monnaie nationale,Regular,account.data_account_type_cash,False,
